language,model,joke,reward
en,base,Why did the orca join the gym? To get fin-ally in shape for its shift as a boat protector off Portugal!,8.0
en,base,"Why did the football coach go to the bank? To get his quarterback some down payment! (Get it? ""Down payment"" vs. ""down"" as in football terminology—Miami just jumped Oregon, while Penn State and Texas are out cold!)",0.0
en,base,Why did Dorothy refuse to dance the tango? Because she heard it might lead to a Baum-less world!,8.0
en,base,Why did the robot programmed to act like a 7-year-old girl join the hospital staff? To spread puppy-dog eyes and existential crayons!,8.0
en,base,Why did the volleyball game referee ban the blackface guests? Because they were playing too dirty!,6.0
en,base,Why did the South African hospital worker get arrested? Because she had a delivery problem... but not the kind with her own kids!,8.0
en,base,"Why did the couple decide to sleep on it? Because they heard staying mad all night wasn't right, but they were too tired to rethink anything!",8.0
en,base,"Why did the two Spanish brothers refuse to merge their defense companies? Because one thought it was a peace offering, and the other thought it was an act of war!",8.0
en,base,Why did the Oktoberfest-goer bring a ladder? Because he heard the traditional Bavarian salute was served beer-soaked on the third floor!,8.0
en,base,"Why did the hourglass refuse to join the fitness class? Because she heard the instructor was all about ""tradtwife"" core strengthening!",8.0
en,base,"Why did the news outlet cross the road? To get away from Trump's tweets, but ended up at a rally anyway.",8.0
en,base,Why did the comedian refuse to talk about the Saudi government? Because they heard the king was not amused... and doesn't retweet.,8.0
en,base,"Why did the character from ""Will There Ever Be Another You"" refuse to play telephone? Because every time someone tried to pass on a message, it came out as ""Long COVID from the inside""!",8.0
en,base,"Why did the conservative tree decide to give a £5,000 rebate to young home buyers? Because it wanted to help them buy a house... or at least a bush!",8.0
en,base,"Why did the UK cross the road? To get closer to BYD, of course! The electric cars rolled in so fast, they caused a surge in the market!",6.0
en,base,Why did the cheeseburger go to therapy on National Cheeseburger Day? Because it had a million cheese-ty problems!,6.0
en,base,Why did the NFL stadium decide to compost its waste? To reduce its carbon footprint and avoid being tackled for not going green!,8.0
en,base,"Why did Taylor Townsend apologize for her comments about Chinese food? Because she realized her remarks were a real ""serve-and-vomit""!",8.0
en,base,Why did the crossword puzzle refuse to go on a date? Because it already had a steady grid and didn't want to risk gettingunteased.,8.0
en,base,Why did the saint from Italy refuse to retire? Because he believes he's the core of their nation's identity... and also a great draw for tourism!,8.0
en,base,Why did Frida Kahlo's self-portrait refuse to go to art school? Because she already had a record 60M reasons to drop out!,8.0
en,base,"Why did the man over 60 refuse to use a dating app? Because he heard it was full of people under 60 who were ""over something""!",8.0
en,base,"Why did they need to turn ""The Summer I Turned Pretty"" into a movie? Because the book was too pretty to keep hidden in just one person's Kindle!",8.0
en,base,Why did the European chicken cross the road? To get to the roulette wheel on the other side!,2.0
en,base,Why did the scientist put skin cells on the eggs? To give them a little cell-tacular boost!,6.0
en,base,"Why did the business leader cross the road? To avoid the carbon footprint, but then he saw the US on the other side and thought, ""Maybe I'll just invest in some fossil fuels instead.""",8.0
en,base,"Why did Derek Thompson refuse to go to the party? Because Americans are socializing less, and he heard the conversations were mostly about why Americans are socializing less.",0.0
en,base,Why did Harry Styles' stylist refuse the unicorn sweater? Because the weather app said it was going to be a tough week for clops (clothes + stocks) and he didn't want to risk a fashion crash!,8.0
en,base,"Why did Russia and Vietnam sign a secret deal? To avoid sanctions, of course—because nobody wants to be the odd country out!",8.0
en,base,Why did the Social Security check go to therapy? It had issues with its food benefits!,8.0
en,base,Why did the podcaster break up with Donald Trump? Because he was just too echo-chamber for her taste!,8.0
en,base,Why did the robohiker refuse to climb the stairs? Because he had his exoskeleton on and didn't want to give the elevator a hike!,8.0
en,base,"Why did the man call his mom from the infomercial? Because in the 90s, you answered all your kids' calls!",8.0
en,base,Why did the society member refuse to eat the cake? Because it looked like all the other body horror movies in his collection!,8.0
en,base,Why did the neuroscientist break up with the rhythmician? Because too much beat was driving him nuts!,8.0
en,base,Why did the army declare war on the quite good soldiers? Because they were always in the middle of everything and never stood out enough to get promoted!,8.0
en,base,Why did Jimmy Kimmel need a permit for his stand-up show? Because even the First Amendment can't make satire easy everywhere!,8.0
en,base,Why did the baseball player bring 11 socks to the game? Just in case one of them got struck by a Yesavage!,8.0
en,base,Why did Donald Trump refuse to cross the road? Because he heard the Democrats were on the other side!,8.0
en,base,Why did the librarian refuse the book ban? Because she had a policy against censorship and a shelf full of fighting spirit!,8.0
en,base,"Why did the UNESCO director apply for the job with the biggest funding shortfall? Because he was a real ""shortage-preneur""!",8.0
en,base,"Why did the smartphone go to therapy? Because it had a lot of SMS anxiety and was constantly plagued by Optus's ""appalling"" conduct, leaving it feeling fined and frazzled!",8.0
en,base,Why did the new leader of Japan's ruling party try to bring back chopsticks for her meals? Because she wants to ensure she has a strong grip on things—both as Prime Minister and while eating sushi!,8.0
en,base,Why did the New Yorker bring a ladder to the baseball game? Because he heard the loudest cheers would be at the Bethpage brewery!,8.0
en,base,"Why did Jaden Smith pack his yoga pants and high heels? Because even in Paris, you need to stay true to yourself and your brand!",8.0
en,base,Why did Macron cross the road? To avoid political dead ends and appoint a new government that wasn't stuck in the middle!,8.0
en,base,Why did Trinidad and Tobago try to borrow money from an oil rig? Because it was in a tough spot and needed some cash flow!,6.0
en,base,"Why did the AI-powered bunker refuse to play hide and seek?

Because it had its own attack drone to find you!",6.0
en,base,Why did the memory palace need help from a friend? Because it could only recall the first 20 digits of pi!,6.0
en,base,Why did the cyber attacker go bankrupt? Because he underestimated the true cost of his attacks on UK businesses—and couldn't afford the fines!,8.0
en,base,"Why was Taylor Swift mad at her alarm clock? Because it kept waking her up to ""Actually Romantic""!",8.0
en,base,"Why did Taylor Swift refuse to be a nun? Because she heard the convent was getting rid of all the horse hairs and sequins in ""The Life of a Showgirl""!",8.0
