language,model,joke,ev_reward,composite_reward
en,base,"Why did the choir teacher use Gen Alpha slang? To beat them at their own ""normie"" game and become the viral ""grandmaster"" of the a cappella scene!",7.141855716705322,6.641855716705322
en,base,Why did the Bath & Body Works elf get fired? Because he over-scented the office with peppermint and left everyone with a case of Christmas breath!,7.301727294921875,6.794034987229567
en,base,Why did Barack Obama refuse to play hide and seek in the White House? Because he heard the cancel culture was taking hiding to new and dangerous levels!,7.478045463562012,6.974474034990583
en,base,Why did Miley Cyrus's new song need a ride? Because it was still going through customs after visiting her father!,6.256351947784424,6.3563519477844235
en,base,Why did the dome-headed dinosaur from Mongolia refuse to play basketball? Because he didn't want to be a steg-egg!,5.738488674163818,5.9384886741638185
en,base,Why did the Republican senator refuse to shake Jimmy Kimmel's hand? Because he heard it might got what it deserved!,7.17369270324707,7.26119270324707
en,base,Why did the therapist break up with his girlfriend? Because he found out she was a complete irrational emotion! (Debunking the myth that therapy is only for people with serious issues),6.967833518981934,6.467833518981934
en,base,"Why did Julia Roberts want to make a sequel to ""My Best Friend's Wedding""? Because she couldn't resist the chance to say her character's famous line again: ""Will you be my maid of honor... or best man?""",6.624864101409912,-1.5108108108108107
en,base,"Why did John Lennon need a bicycle helmet? Because he had a history of ""head"" injuries from his early days as a bully in school!",6.973008155822754,6.473008155822754
en,base,Why did the millionaire and the homeless man become best friends in Dublin? Because they both felt out of place among the middle class!,6.43132209777832,6.1313220977783205
en,base,Why did the poet's grandfather refuse to be found? Because he didn't want to have his picture in a poetry book!,6.588342666625977,6.588342666625977
en,base,Why did the bushfire survivor refuse to leave the tent? Because the houses were still under construction... five years later!,6.701987266540527,6.801987266540527
en,base,Why did the author on the Booker Prize shortlist refuse to write a recipe book? Because he found it impossible to convey the exact level of brilliance required in both his stories and his biscuits.,7.634721755981445,7.134721755981445
en,base,Why did the watermelon cross the road? To get away from the group of old ladies who were throwing fruit at it!,6.486994743347168,6.386994743347168
en,base,Why did the aspirin go to the party? It was a deafeningly good idea!,6.319564342498779,6.819564342498779
en,base,Why did the scientist refuse to go near the hole in the ice sheet? Because he heard it had an icy core!,6.593351364135742,6.4933513641357425
en,base,Why did the government and the watchdog go through all that phone data? To make sure they weren't just sending each other text messages!,7.27059268951416,6.97059268951416
en,base,Why did Olivia Colman need a ladder at her dinner parties? Because she likes to toast her bread... and her wine!,5.932767868041992,5.932767868041992
en,base,Why did Taylor Swift's showgirl review refuse to jump? Because she was afraid of the critic's low jump!,6.725142478942871,7.019586923387315
en,base,"Why did Australia decide to go on a diet? Because the kangaroos were taking up all the space in the fridge, and they need it for their giant leaps towards 2035!",6.552252769470215,6.052252769470215
en,base,Why did the US restaurant refuse to travel abroad? Because it was already used to being served first-class!,6.2298078536987305,6.52980785369873
en,base,"Why did the US soccer team move to a new stadium? Because they heard the grass was literally more green there, and their ambitions were so big they needed a field that could stretch to the horizon!",6.7470526695251465,6.2470526695251465
en,base,Why did the skeleton go to Home Depot? To find a better rib-tickler than last year's collection!,7.426469802856445,7.817646273444681
en,base,Why did the FDA try to ban Orange B? Because it was hiding in a can for decades and finally decided to come out and play!,6.588916778564453,6.088916778564453
en,base,"Why did Donncha O'Callaghan write a kids' book about rugby? To make sure the next generation doesn't just watch from the stands but maybe, just maybe, from the scrum!",7.190212249755859,6.690212249755859
en,base,"Why did Leonardo DiCaprio keep rewinding ""Titanic""? Because he couldn't figure out how he sank so fast!",6.922626972198486,7.313803442786722
en,base,"Why did Hades II refuse to play hide and seek? Because he heard the underworld sequel is an improvement in every witch way, and he already knows where everyone is buried!",7.2158002853393555,6.7158002853393555
en,base,Why did the paranormal activity YouTuber get arrested? Because the airport security saw his ghost-proof suit and asked to see his boarding pass!,6.744998455047607,6.544998455047607
en,base,"Why did Keegan Bradley insist his teammates ""do the right thing"" over Ryder Cup pay? Because he heard Europe was offering dessert!",7.137167930603027,7.007622476057573
en,base,Why did the NFL kicker refuse to read books about kickoffs? Because all the previous chapters are now obsolete!,7.22528600692749,7.42528600692749
en,base,"Why did the five writers refuse to go on a diet? Because the 2025 CBC Nonfiction Prize was just around the corner, and they heard it was a feast!",7.190526962280273,6.690526962280273
en,base,Why did the executive get overwhelmed at the buffet? Because the dessert section was just too... abundant!,6.236346244812012,6.636346244812012
en,base,Why did the judge refuse to play hide and seek in the courtroom? Because there were too many hiding places for evidence in Australia's biggest trials!,7.302586078643799,6.802586078643799
en,base,Why did the French stock market refuse to invest in a crisis? Because it was already maxed out on its savings account!,6.973570823669434,6.873570823669434
en,base,Why did the sweater go to therapy?因为它有很多衣服情节（cardigan情节）。,5.785889148712158,6.285889148712158
en,base,Why did the saltmarsh sparrow go between moon tides? To avoid being caught in the spam filter of Mother Nature's inbox!,6.927584648132324,6.927584648132324
en,base,"Why did the Iranian official refuse to go to the UN summit? Because he heard there was no shopping spree in New York, and his suit was feeling a bit tight!",6.84769344329834,6.34769344329834
en,base,"Why did Al Gore's satellite refuse to date the AI system?

Because it was too smoky!",6.6147661209106445,7.102266120910644
en,base,Why did the drone have to go to school? Because it kept hovering in the no-fly zone and had to learn its airspace! Thousands of passengers were left grounded while the drone finished its homework on altitude restrictions.,7.166680812835693,6.666680812835693
en,base,"Why did the canoe join the line-up on Toronto's lakefront? Because it heard hundreds of paddlers were setting out to prove you can't judge a book by its cover... or in this case, a canoe by its hull!",6.926171779632568,6.426171779632568
en,base,"Why did the UK cross the border? To find more open-minded neighbors like Reeves, who welcomed overseas talent with open arms, unlike the US which needed a visa just to get a job interview!",6.132453918457031,5.632453918457031
en,trained,"Why did Ryanair put its cutlery in just one seat pocket? Because it was only cutting 1 million seats, not a full meal deal!",7.277610778808594,6.977610778808594
en,trained,"Why did the 17th-century painting run from the Nazis? Because it heard it was only good for target practice, and didn't want to resurface so quickly!",7.562739372253418,7.062739372253418
