language,model,joke,reward
zh,base,"为什么韩国的75万公务员都开始使用云存储了？

因为他们的存储系统被毁，没有备份，结果2025年10月2号那天，所有的文件都不见了，现在他们再也不敢“地下”操作了！",8.0
zh,base,"有一天，大理岩巨礫决定去旅行，它遇到了马太鞍溪堰塞湖。

马太鞍溪堰塞湖好奇地问：“你要去哪里呀？”

大理岩巨礫回答：“我去看看世界，听说那边的风景很美。”

马太鞍溪堰塞湖惊讶地说：“哇，你真是个有远见的石头！不过你知道吗，我最近也在监测我的‘主体’是不是还在，万一哪天变成了砂石，可就不好玩了！”",0.0
zh,base,"为什么港股会担心台风？

因为它一吹，指数就“跌”个不停，陈茂波局长都得出来安抚市场了：“大家别怕，市场运作畅顺，只是吹吹风，股市不会倒的！”结果港股还是险守26000点，看来连局长的话也抵挡不住“台风”的威力啊！",8.0
zh,base,为什么巴基斯坦的海绵城市总是很“忧伤”？因为它太会吸收水分，一“吸”就是“泪千行”！（注：这里的“吸”和“泪千行”是谐音梗，“泪千行”在中文中谐音“天津行”，天津是中国著名的海绵城市建设试点之一）,7.0
zh,base,为什么说花莲的堰塞湖是个政治家？因为它一“决堤”，整个台湾都“淹”了，还引发了激烈的“口水战”。,8.0
zh,base,"总理上台发言：“我们为先，大家加油！”
底下大臣疑惑：“总理，您是说‘我们为先’还是‘大家为先’？”
总理认真答道：“你们先理解一下‘我们为先’，这是基础理念啊。”
大臣们面面相觑，随后齐声高呼：“明白了，我们为先！”
总理满意点头，转身对群众说：“现在，请大家也理解一下，我们为先。”
群众疑惑：“可是总理，您刚才不是说我们为先吗？”
总理微笑回应：“放心，我们会一起努力，共建一个更团结的社会",0.0
zh,base,许瑞奇为了减肥，穿上了五寸高跟鞋学走路，结果每走一步都像是在跳民族舞，他笑称：“这减肥之路真是美到让我觉得累啊！”,8.0
zh,base,为什么银行的门窗都那么高？因为消费者每年都要“跳起来”投诉几次，今年他们更是“跳得特别高”，其中还有一多半是“被骗了”的高音区投诉呢！,8.0
zh,base,有个建筑商因为三个工人在工作中丧生，竟然只有一个人被追究责任，他觉得非常不公平。于是他上诉了，理由是房管局解释得太少了。结果房管局回应说：“我们只是觉得有证据表明那个人有问题，其他两个……嗯，可能是因为管理上有漏洞吧。”建筑商听后无奈地说：“那我是不是应该给其他两个工人买保险？”,8.0
zh,base,佛祖的莲花宝座在花莲淹水后竟然还高高在上，真是不简单啊！后来听说，女童被安置在佛祖的“莲花座”上才获救，而她的姑姑和姑丈却下落不明，难道他们躲在莲花瓣下面不出来？,7.0
zh,base,"为什么iPhone 17上市后，街上刮痕满地都是？

因为它刮掉了所有人换新机的小心心！不过，更让人惊讶的是，它的 popularity 还把上一代的人气刮得一干二净，就像是用刮刀把热度给刮走了似的。",8.0
zh,base,"为什么权谋专家不敢在森林里玩捉迷藏？

因为一不小心就会被树政委找到！",8.0
zh,base,"为什么林义雄的告别式那么热闹？

因为连影子都来参加告别式了，他还带着一群明星朋友呢！",7.0
zh,base,"为什么女生打开冰箱喜欢关灯？

因为她们不想被“冰”到！",7.0
zh,base,李多慧捐完款后变成了铲子超人，但他发现，给受灾户们送去铲子的时候，真正让自己变得勇敢的，是受灾户们坚强的笑容和他们清理家园的决心，而不是自己送的铲子。,8.0
zh,base,"为什么慕尼黑的啤酒节不需要担心酒驾问题？

因为喝了酒都留在德国了！（来干一杯谐音留下酒）",8.0
zh,base,"为什么超级南极人的门店在商场里特别能“招揽顾客”？

因为它超级能“吸南”，别的品牌都自愧不如！",8.0
zh,base,"为什么韩国议员问台湾总理“不跟进吗”？

因为他听说台湾的选举透明度很高，就想：“我们这边的选举能不能也变得像你们一样透明呢？”结果一转头看到新闻里台湾花莲因为堰塞湖溢流引发了洪水灾害，顿时又想：“或者我们先解决解决这边的防洪问题吧，再考虑选举的事。”",0.0
zh,base,"为什么说K字签证新政对中国的影响是“空前绝后”的？

因为这次的新政让很多人感叹：“以后想看一场电影，都得办个K字签证了！”",8.0
zh,base,为什么生活贴士从不下厨？因为它总是说：“加一点这个，减一点那个，我可不想成为你的试验品！”,8.0
zh,base,有个6岁的小哥哥特别关心弟弟的感冒，于是偷偷跑出了家门。他一路小跑到附近的诊所，找了两小时才找到医生。最后，小哥哥满头大汗地对医生说：“医生，我弟弟感冒了，但他不肯吃药，怎么办呀？”医生回答：“那你们可以试试用强制措施，比如威胁说不吃饭就不让他玩游戏。”小哥哥想了想，说：“我已经试过了，他还是不吃药！”,0.0
zh,base,为什么说“公家”的停车位假期免费开放首日特别吸引人呢？因为那天游客们“慕名而来”，不是来看风景的，而是来“慕名”停车的！因为他们听说这里停车还免费，大家都慕名而来抢车位去了！,7.0
zh,base,有个卖家为了快速出手自家的大宅，承诺买家：首付随便给，月供随便还，期限随便定！结果，买家看中了，直接说：“那我首付不给，月供也不还，期限要最长的。”卖家哭笑不得，只能回答：“您这是在买空气吧？”买家淡定回复：“不不不，我在买灵活！”,0.0
zh,base,为什么埃基蒂克不像队友们进球后脱衣服庆祝？因为他的队友们告诉他，那样会被当成“红军”（注：Red Card 红牌 与 红军 Liverpool 相似，利物浦球迷认为这是愚蠢的行为）轰“愚蠢”。,8.0
zh,base,台東县的救災团队去马太鞍溪帮忙，结果他们一到，溪水就开心地溢了出来。饶县长大笑说：“你们来了就好，我这就去拿桶子，咱们一起把水捞回去！”结果团队成员们异口同声地说：“县长大您歇会儿，我们来救灾，您就放心养膘吧！”,8.0
zh,base,有一天，俄罗斯的防空导弹决定去旅行，它飞到了莫斯科的一户民居上空，突然“砰”的一声响，原来它是误入了自家的防空系统，吓得居民还以为是外敌入侵呢。这时，乌克兰的战机听说了这件事，心想：“这也太不靠谱了吧！”于是决定出动，结果飞到了俄罗斯军方的大楼，按下了轰炸按钮——其实只是演习中的一个失误。俄罗斯防空导弹和乌克兰战机都搞不清对方是谁了，只能相视一笑，和平共处。,8.0
zh,base,郝龍斌在辯論中堅稱“九二共識不等於一國兩制”，鄭麗文在一旁補充說：“那你們是不是就可以共用一個電冰箱了？”,8.0
zh,base,医生开了抗忧郁药给一只快乐的鹦鹉，美百万网红医生说：“鹦鹉别吃啊，你本来就快乐，吃这个反而可能会抑郁哦！”,8.0
zh,base,有一天，美国政府决定“停摆”，结果财政部的雇员对财务官说：“今天工资照扣不误，明天再补！”,8.0
zh,base,"为什么2025年亚洲冲浪联盟的选手们在10月22日都去了屏东佳乐水？

因为听说那里不仅有浪，还有“佳”人的沙滩派对！不过他们可能没想到，真正的挑战是当地居民的冲浪技巧和对冲浪者的“佳”好招待。",7.0
zh,base,女士在超市休息时，突然听到有人喊：“ aisle ！救命啊！”她一看，是一位男士手持假刀，原来他在练习刀术，想找个活人练手，结果不小心“真”伤到人了。医生说：“别担心，只是皮外‘刀’，回家涂涂‘药’膏就好了。”女士无奈地摇摇头，心想：“下次还是去健身房休息吧！”,8.0
zh,base,"为什么《96分钟》的导演总是忘记拍结尾？

因为他一直在用“从分镜模拟到精准拍摄”的高科技方法，在95分59秒时才突然想起：“哎呀，好像忘了拍开头了！”",8.0
zh,base,傅崐萁在记者会上被问及为何不早点宣布集气救花莲，他答：“我在等风 bigger and stronger，结果大家都在甩锅，我就成了甩锅王！”,0.0
zh,base,Nissan 发表了Sentra的全新款式，这次车格放大了，结果我的停车场变成了它的迷你高尔夫球场。,8.0
zh,base,寿司郎在环球购物中心开了一家店，但是生意冷清。后来他发现了一个秘诀：只要顾客说“这样买”，就可以获得满额回赠，最高可达10%！于是，寿司郎兴奋地对员工说：“大家快去买寿司，记得说‘这样买’，我们就能达到10%的成长目标了！”结果，员工们纷纷去买寿司，寿司郎自己却成了最大的顾客……,8.0
zh,base,"为什么中国人保的业绩像它的名字一样稳如“国”柱？

因为它净利润增长了17.8%，连旁边的柱子都快被它比下去了，简直就是“国”家的支柱！",7.0
zh,base,有一天，两个兄弟因为继承父亲留下的400万遗产大打出手，结果警察来了。原来，那封信的内容是：“别撕，里面只有400张一元的纸币。”,8.0
zh,base,有个公务员特别认真地落实中央八项规定精神，连吃饭都开始打包，结果同事们笑他说：“你这是落实‘光盘行动’还是‘节约粮食’？”他回答：“不行，得一步一步来，先‘八项’，再‘光盘’！”,0.0
zh,base,有一天，国民党的救援队接到任务，去灾区发放物资。队长说：“我们必须尽快行动，不然又被打脸了！”队员问：“上次不是因为谣言吗？”队长回答：“是啊，所以这次我们要赶紧造个新谣言，比如‘我们带来了龙卷风和地震’，这样就能解释为什么物资还没送到。”队员惊讶地说：“那我们不是要把情况变得更糟吗？”队长自信满满地说：“不，这样可以证明我们的效率高，因为龙卷风和地震都是瞬间解决的灾害。”,0.0
zh,base,别克至境L7正式上市了，据说它的视野非常开阔。有一天，它在高速公路上行驶时，突然对旁边的一辆特斯拉说：“你为什么总是开得那么低？”特斯拉回答：“我在寻找失散的轮胎，它总是不自觉地跑来跑去。”别克L7叹了口气说：“看来我得买个扩大镜了，我的视野已经这么大了，它居然还能找到地方藏起来。”,0.0
